SiteId	Latitude	Longitude	UserCount	MinuteCount	URICount	TotalCount	美食	休闲娱乐	购物	结婚	宾馆酒店	旅游景点	教育培育	生活服务	医疗服务	丽人	汽车服务	运动健身	商务服务	机构	金融银行	楼宇小区	交通出行	工作区	生活区	商业区
262	40.5364	111.377998	105	1654	169	4893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1017	40.809101	111.681999	217	4956	291	20616	61	9	6	2	11	2	4	5	9	5	4	0	0	5	13	1	1	26	84	28
840	40.856701	111.619003	231	5686	369	34660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	39.661098	111.763	99	606	99	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1515	40.820301	111.751999	74	2509	227	9004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
179	40.09492	111.61608	126	1060	143	2767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1182	40.827099	111.681	71	2300	224	7451	88	18	18	6	30	1	10	8	10	12	5	2	1	13	13	2	5	40	130	72
1070	40.800999	111.695999	201	1195	160	2427	28	3	7	0	14	0	2	1	2	1	1	0	0	1	3	0	0	5	34	24
1493	40.812199	111.752998	99	2143	173	5773	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	1	1
972	40.8391	111.649002	266	1395	177	4319	8	3	5	0	3	2	7	0	3	0	5	0	0	0	3	1	0	11	18	11
1702	40.670399	112.082001	78	779	136	1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1256	40.812599	111.705002	182	3549	294	14841	58	13	6	3	11	1	0	2	7	2	0	0	0	4	6	1	1	13	69	33
1169	40.811501	111.695	90	1648	159	3630	60	11	16	0	15	2	10	3	8	3	0	1	0	3	7	0	1	13	85	42
1037	40.8022	111.691002	129	3596	259	12908	34	3	10	0	12	0	1	3	5	1	5	0	0	1	4	0	0	10	44	25
1240	40.8027	111.713997	124	4008	222	9337	14	2	2	0	5	1	0	1	0	0	1	0	0	0	1	0	0	3	15	9
427	40.492901	111.781998	189	4946	384	30708	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
1031	40.806999	111.684998	76	3419	233	12915	52	4	18	1	12	1	3	6	10	4	6	0	0	3	11	1	3	25	75	35
1725	40.993099	111.837997	90	2206	146	4845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1321	40.8283	111.697998	154	3771	241	9901	34	7	13	0	14	3	6	5	1	2	1	0	1	2	11	1	4	23	48	34
206	40.046299	111.752998	91	1324	159	3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
382	41.334702	110.875999	43	614	85	1466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1580	40.568802	112.033997	106	879	125	2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	39.9473	111.425003	53	1288	141	4928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
777	40.804699	111.665001	125	1831	177	4753	45	7	6	6	14	3	3	4	8	0	3	0	0	1	5	0	1	13	60	33
1622	41.193501	111.462997	79	458	106	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1464	40.8353	111.722	164	2227	158	4663	36	3	7	1	8	0	3	2	5	3	2	0	0	1	6	1	0	10	49	19
445	41.1301	111.166	72	1121	87	1870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1125	40.8396	111.663002	119	2344	189	6231	14	5	5	2	7	2	10	2	5	2	3	0	0	1	3	0	0	9	33	19
1367	40.8009	111.731003	113	1874	158	6852	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	3	1
45	39.980598	111.472	78	1223	112	3244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1427	40.824001	111.722	76	1507	154	3500	22	3	4	0	11	2	6	2	2	1	0	0	1	2	3	0	0	8	33	18
800	40.823799	111.648003	84	2186	151	4856	48	2	11	1	15	1	4	4	5	0	3	0	0	1	3	1	2	11	61	29
646	40.7985	111.644997	121	2576	225	7755	12	2	14	0	2	0	1	3	2	0	10	0	0	1	1	2	0	14	18	18
811	40.8549	111.617996	148	6331	394	37232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
997	40.802799	111.686996	188	3582	298	14724	48	4	17	0	12	1	1	4	11	1	6	0	0	1	8	2	1	19	65	33
909	40.805099	111.677002	169	3126	222	11225	61	6	5	2	7	2	2	5	4	7	4	1	3	4	10	1	3	27	80	20
293	41.114899	110.916	36	1876	125	3923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1704	41.271599	111.481003	34	1071	81	1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869	40.814899	111.663002	110	3462	152	5342	114	22	35	9	35	2	7	6	24	11	5	3	1	12	15	1	3	39	165	101
1094	40.8731	111.626999	148	6267	387	34850	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0
932	40.806499	111.678001	161	3339	200	7369	69	7	4	1	9	1	4	4	7	6	5	1	3	3	11	1	2	26	91	21
1501	40.828602	111.737999	71	3478	182	8934	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
1308	40.856098	111.667999	61	3541	226	16568	12	4	0	1	3	0	0	1	2	2	2	0	0	2	1	3	0	8	17	8
180	40.493	111.219002	83	1481	142	3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	40.35767	111.141891	78	527	79	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1078	40.836601	111.661003	177	4568	337	21218	9	2	5	2	5	1	3	3	1	3	3	0	0	2	3	0	0	9	19	14
1467	40.8606	111.696999	63	2082	206	7224	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	0	5	0	3
1001	40.808998	111.681	173	4984	344	26939	64	10	7	2	11	3	3	7	9	5	5	0	1	5	13	1	1	29	88	30
319	41.352901	110.749001	32	1317	110	2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
