SiteId	Latitude	Longitude	UserCount	MinuteCount	URICount	TotalCount	美食	休闲娱乐	购物	结婚	宾馆酒店	旅游景点	教育培育	生活服务	医疗服务	丽人	汽车服务	运动健身	商务服务	机构	金融银行	楼宇小区	交通出行	timeZone1	timeZone2	timeZone3	timeZone4	timeZone5	timeZone6
805	40.818298	111.653999	149	3875	203	11571	6	1	1	0	4	1	0	2	0	0	1	0	0	0	3	1	0	1486	1666	2272	2349	3204	594
648	40.790699	111.653	172	1531	166	3832	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	198	7	972	986	1351	318
1128	40.874901	111.627998	225	7615	448	45504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6907	4556	4522	8328	7472	13719
1314	40.847301	111.678001	217	3491	319	17856	3	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2999	1505	2685	3359	2169	5139
1204	40.8242	111.686996	176	2099	231	9498	30	5	2	4	12	1	1	0	3	1	0	0	0	2	5	0	1	499	701	1423	4279	1658	938
747	40.809799	111.655998	122	4882	254	17374	22	3	4	0	5	2	1	2	5	0	2	0	0	0	5	0	0	2807	1386	3955	3003	4120	2103
474	40.7892	111.550003	190	4452	309	19074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2145	1946	3775	5209	3528	2471
1053	40.821999	111.672997	104	1994	203	6322	6	1	1	0	4	3	1	1	1	1	1	0	0	2	2	0	1	12	92	1841	2065	2267	45
526	40.810501	111.577003	200	1233	191	4102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2057	1651	385	3
655	40.812199	111.633003	126	4613	306	15983	7	0	2	0	3	0	2	3	1	0	1	0	0	0	0	0	0	2565	3195	1138	1910	1813	5362
879	40.815601	111.663002	146	3157	214	9905	33	3	4	0	12	2	2	2	4	4	1	1	0	3	9	0	1	52	8	2514	2957	3780	594
991	40.838299	111.651001	211	5398	333	30010	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2260	3114	3521	6355	4716	10044
622	40.760101	111.677002	156	6771	328	31997	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4541	3120	2451	7046	5379	9460
1527	40.822899	111.751999	149	1698	176	4242	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	204	1181	1217	947	523
1409	40.817699	111.723999	160	2440	190	5702	3	1	1	0	3	1	0	0	2	0	0	0	0	0	0	0	0	79	319	1115	1734	1573	882
994	40.808601	111.681	235	4628	333	21926	11	0	2	1	2	0	2	2	2	1	0	0	0	1	1	0	0	3613	3400	2565	5151	4685	2512
1341	40.8382	111.690002	132	2367	173	8072	3	1	2	0	4	0	0	0	3	1	0	0	0	0	0	1	0	0	0	2621	2770	2681	0
1468	40.868698	111.689003	175	2788	354	25060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1554	12674	2069	4928	3835
878	40.839802	111.638603	117	5874	262	18489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3101	3710	3118	1837	2215	4508
1683	40.9035	111.842003	212	6798	415	41249	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5315	6421	4271	7632	5831	11779
1388	40.856625	111.680161	107	1437	162	4226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	161	1351	1153	874	373
1285	40.83696	111.684013	117	2453	212	5705	10	1	0	0	2	0	2	1	1	0	2	0	0	0	1	0	0	601	747	1621	759	1442	535
814	40.8064	111.667	125	1666	160	3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	228	776	764	1450	189
1336	40.8386	111.689003	131	1885	205	5012	4	2	2	0	4	0	0	0	2	1	0	0	0	0	0	1	0	3	10	1699	1651	1640	9
1261	40.854401	111.664001	201	556	158	2173	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	372	326	753	722	0	0
1305	40.844501	111.679001	194	5516	488	41192	9	1	3	1	5	2	2	3	1	3	2	0	0	3	1	0	0	3997	5131	5498	7061	6118	13387
1679	40.8983	111.847	223	3825	245	14084	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	568	1376	535	2822	3945	4838
1280	40.8274	111.693001	136	1981	174	9787	10	3	2	1	6	1	3	0	1	0	1	0	1	1	2	1	0	181	1125	1934	2221	1437	2889
1254	40.82618	111.691254	174	2717	208	8179	11	5	0	1	8	2	2	0	1	1	0	0	0	1	3	1	1	1	13	2085	2957	2620	503
1424	40.831402	111.713997	113	1279	199	4442	1	2	1	0	3	0	1	3	0	0	2	0	0	0	0	1	0	14	45	1205	1555	1515	108
1017	40.809101	111.681999	217	4956	291	20616	8	2	1	0	2	1	0	1	3	1	1	0	0	1	5	0	1	5277	2476	2161	4033	3901	2768
1515	40.820301	111.751999	74	2509	227	9004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	64	3344	2448	2658	86
1182	40.827099	111.681	71	2300	224	7451	13	2	1	0	3	0	1	2	4	4	0	0	0	2	1	2	0	2300	472	825	1149	1598	1107
1070	40.800999	111.695999	201	1195	160	2427	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	264	528	810	556	153
1493	40.812199	111.752998	99	2143	173	5773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	940	709	594	1530	1735
972	40.8391	111.649002	266	1395	177	4319	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	8	176	1295	1434	1263	143
1256	40.812599	111.705002	182	3549	294	14841	5	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2436	1867	1511	4896	2681	1450
1169	40.811501	111.695	90	1648	159	3630	12	2	6	0	4	1	3	2	1	2	0	0	0	2	2	0	0	405	193	906	842	1150	134
1037	40.8022	111.691002	129	3596	259	12908	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4141	1705	1089	2854	1545	1574
1240	40.8027	111.713997	124	4008	222	9337	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1685	1855	2345	1946	1191	315
427	40.492901	111.781998	189	4946	384	30708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2205	1895	5235	5315	4802	11256
1031	40.806999	111.684998	76	3419	233	12915	8	2	3	0	4	1	0	1	0	0	2	0	0	0	5	1	0	3107	1627	487	5278	1250	1166
1321	40.8283	111.697998	154	3771	241	9901	5	1	2	0	1	1	0	1	0	1	0	0	0	1	1	0	0	1646	1448	1808	1430	1543	2026
777	40.804699	111.665001	125	1831	177	4753	9	4	4	1	2	1	1	1	1	0	1	0	0	0	1	0	0	0	15	1884	1710	1131	13
1464	40.8353	111.722	164	2227	158	4663	13	2	1	0	2	0	1	0	1	1	0	0	0	1	5	0	0	428	352	1303	1306	1176	98
1125	40.8396	111.663002	119	2344	189	6231	2	2	3	1	2	0	0	4	1	2	1	0	0	1	0	0	0	434	352	1330	1128	2022	965
1367	40.8009	111.731003	113	1874	158	6852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	2188	2520	2007	127
1427	40.824001	111.722	76	1507	154	3500	1	0	1	0	1	1	3	1	1	0	0	0	0	0	1	0	0	16	122	1100	1180	901	181
800	40.823799	111.648003	84	2186	151	4856	14	0	5	0	2	1	3	2	1	1	1	0	0	1	0	2	1	653	694	870	1008	802	829
646	40.7985	111.644997	121	2576	225	7755	2	1	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	564	344	2507	2311	1774	255
997	40.802799	111.686996	188	3582	298	14724	15	1	3	0	7	0	0	2	3	1	4	0	0	1	2	0	0	3578	1904	2966	3056	2330	890
909	40.805099	111.677002	169	3126	222	11225	18	2	2	0	2	1	0	1	3	1	0	0	0	1	2	0	1	333	286	3712	2639	3882	373
869	40.814899	111.663002	110	3462	152	5342	27	3	3	0	9	1	2	2	3	4	0	1	0	3	7	0	0	771	932	1148	882	821	788
1094	40.8731	111.626999	148	6267	387	34850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2219	4726	3624	8046	4950	11285
932	40.806499	111.678001	161	3339	200	7369	26	4	3	1	2	1	0	2	1	1	0	0	0	1	4	0	1	2517	1190	1035	1093	1081	453
1501	40.828602	111.737999	71	3478	182	8934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2455	1460	913	1227	2312	567
1308	40.856098	111.667999	61	3541	226	16568	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2585	1443	3336	2615	2168	4421
1078	40.836601	111.661003	177	4568	337	21218	4	1	2	1	4	1	0	1	0	0	2	0	0	0	2	1	0	2139	1916	4088	5427	5520	2128
1467	40.8606	111.696999	63	2082	206	7224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	182	249	2288	1979	1777	749
1001	40.808998	111.681	173	4984	344	26939	7	0	1	0	1	0	2	2	2	1	0	0	0	1	3	0	0	7276	2235	5155	4758	5219	2296
616	40.7598	111.676003	145	5075	284	27039	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1725	1906	4321	5840	3758	9489
1498	40.810699	111.754997	83	2259	176	4001	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1188	799	277	289	580	868
1049	40.821743	111.672935	96	2113	199	8565	6	1	1	0	4	2	1	1	1	1	1	0	0	1	3	0	1	1111	189	1989	2605	2477	194
1230	40.8386	111.676003	92	1961	141	5425	15	1	6	0	1	0	0	0	0	1	1	0	0	1	2	0	0	593	319	1197	1186	1976	154
1184	40.827351	111.681229	120	833	120	1581	13	2	1	0	3	0	1	1	3	4	0	0	0	2	1	1	0	50	102	251	359	470	349
832	40.8069	111.667999	113	2044	146	4026	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	287	467	1538	845	866	23
1535	40.837399	111.739998	77	1490	137	3129	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	64	120	1529	568	794	54
1015	40.7869	111.704002	86	2851	191	7972	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	499	354	1794	1853	1819	1653
1528	40.837101	111.737999	68	1669	149	4497	11	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	316	733	1177	1432	807	32
1480	40.869801	111.692001	150	6979	360	38377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3223	7029	2538	5595	6773	13219
1005	40.789299	111.700996	84	2086	189	8084	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	236	3636	1995	1846	358
877	40.815399	111.663002	143	2177	175	4889	30	3	4	0	12	1	2	2	4	4	1	1	0	3	9	0	0	23	15	961	1503	1748	639
695	40.807598	111.650002	97	2879	192	8183	3	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1603	312	807	1437	2103	1921
1380	40.8311	111.704002	101	2649	233	6571	5	1	1	0	2	2	3	0	0	1	0	0	0	1	3	0	1	942	716	1212	1663	1745	293
1172	40.8186	111.688004	72	1734	172	4439	3	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	218	275	654	877	1257	1158
471	40.790001	111.547997	153	2775	208	7684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	1061	1345	1923	1593	930
607	40.804901	111.628998	119	940	128	2401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	340	274	673	420	536	158
1534	40.839001	111.737999	106	720	140	2129	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	97	651	215	591	466	109
1497	40.838741	111.726936	80	1369	134	2782	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	245	497	302	1063	474	201
1192	40.837002	111.672997	114	3579	187	9678	18	0	4	0	3	1	1	1	1	0	0	0	0	1	2	0	0	1182	1580	2703	1806	2072	335
1448	40.820202	111.733002	102	1382	143	3304	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	255	228	606	583	1146	486
1085	40.8367	111.662003	118	6001	403	30399	4	0	2	1	4	1	0	1	0	0	3	0	0	0	2	1	0	6530	3812	7142	5551	4611	2753
1221	40.815498	111.697998	164	1772	190	5502	15	0	2	0	5	0	1	0	2	2	0	0	0	2	1	0	0	1647	62	1021	1099	1232	441
1544	40.84	111.742996	50	919	157	2411	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	47	120	1255	690	285	14
1238	40.8414	111.675003	61	4119	220	12237	8	0	0	0	6	0	0	0	1	0	0	0	0	0	1	0	0	2208	856	2271	1828	1698	3376
1524	40.815399	111.758003	49	1700	116	4647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	1589	1688	925	342
1395	40.8102	111.727997	57	1381	187	3444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	443	466	286	516	1358
643	40.775799	111.666	67	2873	161	6358	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	839	476	868	849	1166	2160
1195	40.823601	111.686996	81	2831	171	5617	23	3	3	2	11	1	2	0	4	2	0	1	0	2	5	0	1	1291	940	687	822	884	993
917	40.782001	111.700996	67	2384	151	4554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	507	815	923	1074	903
1100	40.850601	111.650002	99	2333	198	7096	1	0	0	0	2	1	0	0	1	0	4	0	0	0	0	0	0	1125	287	799	1593	1510	1782
986	40.839001	111.650002	126	4807	306	21554	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2040	1532	3015	4094	3332	7541
756	40.827599	111.639	76	3903	234	10017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2004	2897	2256	1106	802	952
1278	40.827999	111.692001	107	2897	180	8050	13	5	1	1	6	1	4	0	0	0	1	0	0	1	2	2	1	1271	421	1034	1622	1124	2578
1132	40.8172	111.685997	97	1584	182	4711	8	1	0	0	2	1	1	1	1	0	0	0	0	0	1	0	1	64	659	1111	1004	1409	464
1233	40.856701	111.658997	79	782	136	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	25	1054	659	255	142
1171	40.826599	111.68	86	1949	138	5146	9	3	1	0	3	0	1	1	4	4	0	0	0	2	1	2	0	47	254	2569	865	1049	362
1178	40.828499	111.679001	73	1419	177	4298	7	1	2	0	3	0	1	2	2	3	0	0	0	2	1	2	0	91	74	1731	1110	1228	64
1529	40.824947	111.750877	69	3906	184	11280	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	832	3990	2855	2117	968
731	40.809799	111.653999	86	1831	133	4303	10	1	3	0	4	1	1	2	3	0	2	0	0	0	2	0	0	527	769	1032	702	810	463
1295	40.827301	111.695	71	2745	175	8747	6	2	2	0	3	1	2	0	1	0	1	0	1	0	2	0	0	35	195	3502	2074	2736	205
865	40.814499	111.663002	123	2553	178	5777	17	2	2	0	6	0	1	2	3	2	0	1	0	1	4	0	0	408	232	1131	1857	1155	994
872	40.792099	111.685997	62	2226	144	5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1565	1284	1042	358	718	220
1532	40.840401	111.736	91	870	127	1798	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	472	409	372	225	211	109
928	40.790199	111.694	70	2288	195	7892	6	1	2	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	118	3214	2916	1620	23
1277	40.820702	111.698997	76	3082	196	6880	7	0	0	1	6	3	3	4	4	2	0	0	0	2	0	0	2	341	937	1698	1099	1570	1235
1355	40.831699	111.698997	95	3626	184	8504	8	2	5	0	5	1	1	2	0	0	0	0	0	0	1	0	2	817	750	961	1854	1799	2323
850	40.804798	111.671997	77	2506	188	7681	6	1	0	3	1	1	1	1	0	0	2	0	0	1	2	0	1	0	51	3501	2358	1723	48
886	40.815899	111.664001	75	868	93	1927	44	3	5	0	13	2	1	1	5	4	1	1	0	3	12	0	1	54	28	537	674	389	245
1454	40.82457	111.730064	49	1393	171	2812	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	145	128	724	929	702	184
1475	40.871899	111.689003	102	4494	290	22883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1655	3021	1234	2635	5321	9017
1030	40.789902	111.702003	74	1570	154	4782	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	231	385	1260	632	647	1627
896	40.816898	111.664001	59	1520	113	2848	42	3	5	1	11	2	2	0	5	4	1	0	0	4	11	0	1	543	468	705	314	436	382
1337	40.8237	111.704002	81	869	105	1923	2	1	1	1	2	0	0	0	0	0	1	0	0	1	1	1	0	0	7	590	727	547	52
1361	40.848	111.682999	125	2963	298	11723	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2275	2072	2736	1971	2669
1123	40.824501	111.678001	65	1419	120	4113	18	6	8	0	10	1	2	1	1	5	2	0	0	4	4	0	2	339	986	412	583	944	849
858	40.805302	111.671997	114	1284	162	3381	6	2	0	4	0	1	1	1	0	0	2	0	0	2	2	0	1	25	414	840	703	1284	115
1327	40.820999	111.706001	74	1791	145	7396	14	3	0	2	6	1	2	0	0	0	1	0	0	1	2	2	1	0	0	853	1347	3743	1453
1342	40.828602	111.699997	97	2743	177	7240	5	1	1	0	1	1	1	0	0	1	0	0	0	1	4	0	0	738	216	868	2191	2491	736
1507	40.815201	111.752998	48	1845	178	5164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	236	193	1444	1340	1071	880
854	40.778	111.698997	58	1181	127	2294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	193	246	1079	331	232	213
959	40.812901	111.674004	61	998	112	1944	14	2	7	0	1	1	1	0	8	3	1	1	0	2	3	0	1	262	128	434	433	336	351
1347	40.8619	111.667	88	1602	108	2696	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	437	746	282	518	353
1437	40.8456	111.702003	71	4260	171	9021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2006	2281	1402	1091	855	1386
1457	40.834499	111.721001	99	955	131	1933	12	3	2	0	1	0	0	0	0	0	1	0	0	0	3	1	0	109	213	404	660	513	34
417	40.476501	111.792	61	1175	151	2476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	33	818	739	763	111
1229	40.802601	111.711998	68	914	131	3245	2	1	0	0	4	0	0	1	0	0	0	0	0	0	1	0	0	248	1024	705	533	640	95
1096	40.800301	111.699997	107	1126	158	2230	13	0	3	0	3	0	0	1	1	1	0	0	0	1	3	0	0	559	338	494	537	197	105
897	40.817902	111.663002	55	870	103	1747	25	2	2	0	7	2	2	1	4	3	2	0	0	3	4	0	1	135	452	245	440	257	218
826	40.808498	111.666	36	1461	93	3111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	862	629	293	486	301
1251	40.839298	111.678001	44	2664	112	4742	15	1	1	0	4	0	0	0	0	1	0	0	0	1	0	0	0	38	95	1623	1403	1446	137
491	40.794601	111.555	96	1162	127	2667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1146	908	584	9
963	40.824299	111.663002	46	1171	127	3267	14	1	1	0	4	0	1	2	2	0	0	0	0	0	0	0	0	251	6	607	191	168	2044
1443	40.816509	111.734344	71	594	124	1733	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	45	284	190	357	402	455
864	40.780499	111.696999	50	2601	112	4964	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581	643	926	1183	888	743
1533	40.828487	111.748276	51	2127	192	6178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	542	1720	1725	1826	128
796	40.8046	111.667	64	786	120	1899	9	2	2	3	1	0	1	2	1	0	1	0	0	0	1	0	0	48	50	935	385	469	12
1270	40.828098	111.691002	73	1553	145	4067	15	5	1	1	6	1	3	0	0	0	1	0	0	1	3	2	1	489	195	616	1088	857	822
704	40.8228	111.636002	43	2647	137	4132	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	395	399	944	843	926	625
375	40.380299	111.825996	48	1976	137	4624	0	0	0	0	2	0	0	2	2	0	0	0	0	0	1	0	0	615	275	695	1147	839	1053
1329	40.837002	111.690002	55	522	110	1235	3	1	3	0	2	1	0	0	3	0	0	0	0	0	0	1	1	0	0	278	463	493	1
1343	40.828701	111.699997	68	2421	164	6177	4	1	1	0	1	1	1	0	0	1	0	0	0	1	4	0	0	1620	799	1064	641	1158	895
1008	40.808601	111.681999	79	3718	227	13228	7	2	0	0	3	0	1	1	2	1	2	0	0	1	2	0	0	2690	2346	2857	2712	1607	1016
100	40.1973	111.348	73	2294	202	6907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	980	2366	1720	1362	313
1160	40.813499	111.692001	135	1449	179	3476	6	2	1	0	1	0	0	1	2	0	0	0	0	0	2	0	0	295	340	469	702	825	845
1183	40.825401	111.682999	51	564	86	1157	22	5	5	4	6	1	3	3	2	2	0	0	0	5	7	1	2	361	113	296	81	148	158
1520	40.821701	111.750999	52	1529	117	2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	281	476	713	546	695
1268	40.810902	111.708	61	2513	147	6008	17	1	2	2	4	0	0	0	1	1	0	0	0	3	1	0	0	1806	15	472	585	2045	1085
1465	40.814499	111.742996	49	1275	113	3160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	374	1260	822	317	101
1058	40.8536	111.641998	62	915	134	5307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	234	2153	384	822	404	1310
880	40.820702	111.657997	70	2141	161	5915	1	0	1	0	0	0	2	0	41	1	0	0	0	0	0	0	0	189	319	2138	1940	791	538
768	40.794701	111.674004	51	1331	126	3618	3	0	3	0	3	0	0	0	1	0	1	0	0	0	1	0	0	569	486	649	510	1113	291
918	40.823002	111.660004	23	523	100	1337	6	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	24	13	691	319	244	46
1364	40.844101	111.686996	56	4344	239	15557	2	0	3	0	2	0	0	0	1	0	1	0	0	1	1	0	0	1304	1860	927	3078	4020	4368
996	40.808701	111.681	125	1313	137	4213	11	0	2	1	2	0	2	2	2	1	0	0	0	1	2	0	0	1306	1327	221	842	373	144
860	40.781399	111.695999	59	1642	126	4890	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	353	2023	1015	830	262
1219	40.825401	111.688004	37	1961	177	7752	25	8	2	4	17	4	1	0	3	3	1	1	0	3	4	0	2	0	135	3618	1981	2018	0
866	40.801601	111.676003	40	1614	141	4277	9	0	2	0	2	1	0	2	1	1	0	1	0	1	3	0	0	157	624	1551	1033	785	127
1033	40.855202	111.637001	51	1275	93	2136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	289	152	492	323	455
1187	40.853901	111.654999	48	632	137	1528	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	36	532	346	470	136
1174	40.803902	111.703003	31	506	99	1132	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	92	216	202	490	66
1108	40.8503	111.651001	79	811	151	3147	2	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	269	75	1371	745	414	273
1363	40.857651	111.673401	36	1603	137	4079	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	800	482	306	844	367	1280
1502	40.805698	111.761002	41	957	120	1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	367	261	358	203	719
726	40.808498	111.654999	85	1902	119	3723	11	2	1	0	5	1	1	2	2	0	2	0	0	0	0	0	0	875	794	1090	177	183	604
973	40.815201	111.672997	50	1875	177	7992	16	1	7	0	2	0	1	2	2	2	1	0	0	1	1	0	0	0	28	4056	2283	1510	115
693	40.814602	111.641998	43	2371	152	5608	1	1	2	0	2	2	2	0	1	0	0	0	1	0	0	1	0	970	663	1156	913	1147	759
957	40.7836	111.703003	41	1791	133	3678	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	330	713	347	807	867	614
1234	40.826118	111.689713	61	715	118	1538	27	5	2	1	11	4	2	0	1	2	1	1	0	2	5	1	2	17	50	225	382	682	182
1491	40.835999	111.728996	42	1169	129	4233	8	1	2	1	1	1	2	0	0	1	1	0	0	0	0	2	0	1113	71	1279	805	944	21
96	40.198101	111.342003	35	1316	108	3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	246	931	389	998	674
920	40.7542	111.728996	41	2033	97	3030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	420	458	536	309	472	835
1095	40.850201	111.650002	62	1120	121	2343	1	0	0	0	2	1	0	0	1	0	3	0	0	0	0	0	0	127	146	498	457	697	418
941	40.77	111.714996	31	687	114	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	93	0	767	442	341	20
1286	40.820999	111.699997	60	1100	155	3493	8	0	0	1	6	3	1	3	1	1	0	0	0	1	1	0	2	122	93	774	1005	821	678
1253	40.857399	111.660004	55	1032	86	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	210	37	353	366	433	372
1335	40.816502	111.710999	61	588	128	1417	3	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	113	136	200	524	331	113
1215	40.82	111.693001	39	910	98	1451	9	1	0	0	4	0	1	1	0	3	0	0	1	2	1	0	0	60	64	479	331	321	196
894	40.817699	111.663002	41	962	141	3369	26	2	3	0	8	2	2	1	5	4	2	0	0	3	5	0	1	3	123	1196	1258	710	79
630	40.775299	111.664001	38	249	44	542	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	140	78	22	137	139
310	40.106098	111.967003	30	681	84	1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	509	269	332	311	225
1009	40.814602	111.676003	51	826	99	1926	20	3	7	0	1	0	0	2	4	4	0	0	0	3	5	0	0	116	64	394	500	352	500
615	40.759899	111.675003	90	257	98	1906	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	1624
1499	40.815701	111.75	19	282	46	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	11	9	124	129	245	74
1105	40.814899	111.685997	40	794	116	2046	6	0	2	0	3	0	0	0	2	1	1	0	0	1	0	0	0	114	24	1028	570	219	91
816	40.805599	111.667999	29	771	80	1722	9	1	1	2	2	0	0	0	1	0	1	0	0	0	1	0	0	153	139	289	337	658	146
1383	40.833401	111.702003	45	1123	106	2179	10	4	2	0	4	1	1	4	2	2	0	0	0	1	0	0	0	589	307	376	417	445	45
1567	40.830002	111.764	29	1410	81	2809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	410	703	538	695	110
1386	40.833199	111.703003	44	1891	104	5465	6	3	2	0	2	0	0	4	2	2	0	0	0	1	0	0	0	2522	1675	341	334	155	438
1472	40.8284	111.731003	29	343	73	816	7	0	1	1	1	0	1	0	3	0	0	0	0	1	0	0	0	54	112	278	192	155	25
1218	40.8284	111.684998	52	301	71	697	5	2	4	0	2	0	4	1	1	0	0	0	0	0	3	1	0	27	30	213	193	161	73
654	40.790699	111.653999	36	944	75	4843	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	2175	1576	354	416	253	69
1548	40.838799	111.745003	44	589	61	1081	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	8	64	476	173	334	26
1038	40.8283	111.665001	32	1189	77	1913	23	3	10	0	9	1	0	2	1	0	3	0	0	0	5	0	0	318	292	478	317	413	95
906	40.782501	111.699448	25	1573	89	3592	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	521	909	640	780	482
