SiteId	Latitude	Longitude	UserCount	MinuteCount	URICount	TotalCount	美食	休闲娱乐	购物	结婚	宾馆酒店	旅游景点	教育培育	生活服务	医疗服务	丽人	汽车服务	运动健身	商务服务	机构	金融银行	楼宇小区	交通出行	工作区	生活区	商业区	timeZone1	timeZone2	timeZone3	timeZone4	timeZone5	timeZone6
1601	40.801399	111.82	414	6759	458	26414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2454	3492	3477	3596	5927	7468
1349	40.831	111.698598	733	6346	533	48670	24	4	13	0	14	2	6	6	3	2	2	0	0	1	8	0	4	17	41	31	2190	3507	15362	10962	11292	5357
1360	40.824902	111.706001	533	6195	439	27135	83	11	7	3	19	2	4	6	7	8	3	0	0	10	6	2	1	24	108	40	6088	3440	4953	4184	6300	2170
517	40.82185	111.557999	548	4999	312	13602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1240	1777	3147	2735	3780	923
851	40.8148	111.662003	677	3835	301	15424	105	21	31	8	35	2	8	6	25	11	5	3	1	11	15	1	3	38	158	95	240	37	3752	5186	5478	731
360	40.3722	111.817001	425	6014	385	24599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2988	2421	3386	4505	4361	6938
1320	41.093201	111.432999	374	5423	344	19325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1795	2134	6630	3542	4220	1004
15	39.856701	111.461998	458	2247	321	11930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	2159	3304	1377	2576	2005
167	40.2976	111.380997	285	5154	343	18505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1534	1714	4933	3139	3691	3494
544	40.821098	111.585999	524	5757	455	22449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2341	3158	5342	4669	5474	1465
220	40.715401	111.117996	637	7335	642	89659	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5923	6753	15517	21160	19642	20664
152	40.220798	111.420998	429	6661	474	22838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2116	2478	3898	4061	5035	5250
94	39.8923	111.639999	552	3684	365	11109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1204	1263	2055	2166	1985	2436
1490	41.124802	111.440002	325	3545	290	8536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	1317	2270	1528	2130	396
638	40.799801	111.640999	492	6818	401	26594	12	4	12	0	5	0	2	3	4	0	8	0	0	0	3	3	0	14	21	21	3928	4372	5116	4927	6292	1959
304	40.631001	111.422997	464	4925	384	18921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	1385	3218	3780	6103	3894
706	40.868099	111.591003	480	7737	468	38227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2866	3083	8663	8525	7600	7490
201	40.451199	111.334999	522	3197	315	8621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	1009	1768	1743	2018	1587
189	40.6759	111.072998	460	4587	305	10595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052	1663	2170	1609	2008	2093
891	40.808201	111.671997	640	4573	370	15730	58	12	8	7	6	1	3	2	29	6	7	3	3	6	8	2	5	32	101	33	2426	2354	3297	2883	3856	914
729	40.783699	111.68	686	4604	373	13994	3	0	1	0	1	0	1	3	1	0	2	0	0	0	0	1	0	3	8	2	1266	1614	3113	2710	2966	2325
499	40.786598	111.571999	449	6518	442	29517	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	2	1	0	1868	2980	5669	4595	6689	7716
533	40.777302	111.615997	476	7079	482	35875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3445	4846	5166	5252	7406	9760
1322	40.6726	111.853996	463	6081	426	22925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1167	2389	4631	4568	5332	4838
169	40.052101	111.626999	304	5274	374	19864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1342	1555	3347	3983	5359	4278
1239	40.844601	111.671997	699	8199	575	99616	33	4	1	0	13	2	4	2	6	4	0	0	0	3	4	0	1	10	49	18	13472	11561	12333	22860	10828	28562
632	40.815754	111.624001	458	7207	540	38807	12	1	30	0	4	0	1	11	0	1	3	0	0	1	0	1	0	5	25	35	4614	6546	9915	6515	8654	2563
370	40.369061	111.828308	420	5631	351	17938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433	1839	3234	3494	3873	4065
1658	40.894901	111.830002	802	8324	551	94028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8083	12578	6056	18117	20715	28479
1032	41.022202	111.470001	278	7413	450	48469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6104	7124	12076	10045	10953	2167
116	40.248199	111.315002	459	3766	333	12458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1428	1193	2201	2297	2417	2922
16	39.8255	111.501999	399	2049	241	7122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	703	2041	957	1639	1315
276	40.563999	111.413002	452	3240	292	7646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	791	1482	1019	1936	1758
1371	40.866009	111.666977	749	4194	314	13201	6	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	6	3	2283	2435	1610	1408	2187	3278
830	40.795799	111.679001	454	6152	375	22544	38	4	16	1	10	1	1	3	6	1	4	0	1	3	9	1	1	20	49	31	3244	3187	5891	4576	3927	1719
1626	41.144798	111.516998	307	2813	305	9502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	844	2496	1958	3498	290
1701	40.819901	111.931999	407	3061	269	9104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	1121	2280	1871	2717	671
137	40.302101	111.304001	483	2386	290	6710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	541	1525	1291	1811	1177
1455	40.841875	111.712827	448	7197	425	29690	16	2	2	0	4	0	0	3	1	0	4	1	0	0	0	4	0	8	21	8	6267	4872	5046	5567	5607	2331
564	40.675301	111.742996	545	5960	397	23258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1450	2466	4962	4945	4970	4465
279	40.669102	111.319	524	4891	406	17706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1054	1794	2655	3354	4902	3947
828	41.238602	111.236	275	3131	268	9037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	1653	2480	1709	1925	241
239	40.175701	111.68	324	6354	360	25487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1924	3611	4577	4316	6137	4922
1283	40.836887	111.683853	382	6044	394	22243	30	4	14	0	13	1	2	9	4	1	5	0	0	0	0	2	1	9	46	31	2997	2999	4461	4238	5662	1886
849	40.814701	111.662003	592	3959	282	15218	104	21	31	8	35	2	8	6	26	11	5	3	1	11	15	1	3	38	158	95	152	16	3171	5105	5566	1208
1611	40.630402	112.0	316	4254	295	11980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1340	1020	2489	2654	1836	2641
1311	40.836498	111.688004	419	3634	361	17956	29	6	20	0	11	1	1	10	7	2	7	0	1	0	2	3	1	15	49	37	25	72	5718	5682	6375	84
1084	40.873699	111.625	806	5450	464	30109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1895	1598	4235	7357	9287	5737
1274	40.877399	111.641998	406	5628	404	20870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2121	2932	2623	1509	4295	7390
51	40.312069	111.15033	358	5130	379	19985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869	1697	2893	3951	3507	7068
956	41.000401	111.486	484	1606	245	4187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	170	1992	868	1062	45
273	40.58707	111.37531	340	4586	322	13027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646	1438	2067	2570	3484	2822
31	40.246578	111.174103	271	4757	309	13880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	1097	2856	2993	2946	2861
395	40.701801	111.542	386	8506	559	85809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14366	9163	14973	13451	17755	16101
802	40.812	111.660004	441	4524	338	21296	127	20	34	6	30	5	8	7	27	8	4	2	0	9	7	1	2	28	179	90	267	184	4581	6798	7435	2031
175	40.072498	111.632004	272	5274	314	13591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1227	1656	2365	2463	3148	2732
362	40.378288	111.811607	361	2556	256	7800	3	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	231	368	1746	2525	1736	1194
503	40.796921	111.564651	646	3742	371	12795	2	0	1	0	4	1	0	0	0	0	0	0	0	0	1	0	0	2	2	5	1005	959	3946	2791	3573	521
1637	40.981701	111.700996	309	6461	476	34452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4374	4744	8624	6034	8334	2342
940	40.837898	111.647003	831	3342	407	17257	5	2	5	0	3	0	5	0	3	0	2	0	0	0	2	1	0	5	13	10	224	840	8272	2667	3535	1719
1523	40.859402	111.713997	579	2199	408	22601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2516	3141	5826	4298	2732	4088
246	40.526699	111.347	361	5544	319	16912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1030	1892	3223	2863	3955	3949
121	39.918751	111.65641	486	4288	389	15488	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	134	1813	3859	2808	3910	2964
86	40.187698	111.334	450	5631	461	23891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306	1856	4865	4148	5588	5128
1737	41.217602	111.676003	210	3057	210	7506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891	577	1976	1738	2011	313
22	39.872601	111.494003	386	2216	304	10663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	1461	3270	1877	2057	1467
361	40.372162	111.81707	343	6494	377	24427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3608	3082	2624	4363	4422	6328
761	40.818699	111.649002	462	4771	385	21651	21	9	4	1	7	1	3	3	1	1	1	0	0	1	2	1	0	6	29	21	1094	1671	6355	5158	4904	2469
735	40.2831	112.181	280	6124	352	34902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1749	2515	8249	8075	9299	5015
1720	40.85331	111.95784	333	7664	450	60782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9785	11110	9591	11144	15390	3762
36	39.861401	111.572998	403	2397	273	6707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	991	1392	965	1449	1324
399	40.413601	111.833	361	5051	397	19241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1293	2049	4062	3811	4755	3271
70	40.087101	111.403999	202	2819	276	8066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	1051	2302	1380	1248	1517
143	39.950199	111.670998	425	4987	371	22659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731	2350	4057	3927	5381	6213
336	40.668598	111.486	387	3365	324	11445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	772	2723	3609	2762	1161
34	39.895901	111.533997	394	2413	324	15236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3646	3276	2666	2579	2757	312
11	39.8531	111.417	319	2056	255	7183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	589	1707	1237	1684	1714
799	40.7938	111.678001	439	6264	408	24234	20	3	12	1	7	0	1	0	3	1	3	0	1	2	2	1	0	9	25	23	4725	3921	4922	3316	5251	2099
29	40.197498	111.213997	226	3355	263	10933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	950	1688	2989	2756	1656
769	40.81469	111.654289	487	6545	407	26762	86	19	12	0	11	5	5	10	11	3	2	0	0	4	5	1	0	17	115	42	3089	2615	5121	5965	4031	5941
1538	40.606998	111.973	268	3801	297	12123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	867	2904	2447	3028	2345
688	40.570801	111.885002	314	7099	438	30658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3026	3718	5779	5939	4621	7575
1289	41.080299	111.441002	349	5160	396	18985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2171	1672	4578	4799	4663	1102
299	40.60073	111.44108	417	2532	258	6063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	650	1269	916	1584	1263
197	40.574799	111.193001	246	4901	316	13484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126	1785	2454	2447	3012	2660
1563	40.685902	111.903	382	4776	360	15585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1123	1878	3162	2855	3622	2945
303	40.523602	111.529999	402	3469	312	10270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1191	1035	1395	2028	3015	1606
1579	40.898701	111.702003	367	6256	468	25174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2655	4595	3440	3019	3899	7566
1485	40.834599	111.727997	508	4343	364	21647	36	4	8	1	6	1	5	3	8	5	1	0	0	2	7	2	1	14	57	19	136	235	4946	7245	8113	972
1696	40.906799	111.844002	544	7770	587	106750	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10088	9093	13167	25383	14436	34583
542	40.554001	111.848999	436	4314	350	15256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081	2044	3473	2189	2619	3850
1279	40.847099	111.672997	682	7837	593	67996	21	3	0	0	10	1	1	0	3	1	0	0	0	1	2	0	1	5	26	13	11867	7188	9586	13524	10166	15665
190	40.108398	111.641998	265	5705	334	25022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925	3202	4753	5647	5345	5150
1652	40.7831	111.939003	354	4758	415	24012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	2228	3808	5535	6650	5179
722	40.6217	111.841003	369	4689	379	18687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707	1004	3780	2979	4686	5531
1682	40.898499	111.847	624	8199	614	109244	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	15191	17427	7112	22357	23583	23574
1333	40.361401	112.166	242	7729	382	32568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2869	5099	4586	6706	7131	6177
130	39.908298	111.677002	341	4316	326	15353	0	0	1	0	2	0	1	0	0	0	0	0	0	0	3	0	0	3	1	3	343	1794	3372	2748	4350	2746
1694	40.905899	111.844002	543	7755	579	97014	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10036	7222	11969	25037	17564	25186
7	39.802101	111.399002	299	3609	225	9312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	1473	1769	1525	2392	1495
1248	40.846199	111.670998	522	8616	653	135777	27	3	0	0	12	1	3	0	2	1	0	0	0	1	4	0	1	7	33	15	23170	18387	16331	26358	16784	34747
867	40.814701	111.663002	488	7159	406	32811	113	21	35	9	35	2	7	6	24	11	5	2	1	12	15	1	3	39	163	100	4436	3517	6983	5810	5862	6203
135	39.989799	111.606003	327	4173	348	20641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1140	4637	4375	2934	3107	4448
394	40.616299	111.625	281	3579	320	12032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	1465	2763	2256	2530	2744
337	40.70698	111.45117	319	5359	452	28593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1713	2687	5382	5819	6808	6184
42	40.057098	111.390999	155	4988	235	13776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1072	1393	2898	2676	3028	2709
686	40.786701	111.668999	321	5843	370	20004	10	2	3	0	4	0	0	2	2	0	0	0	0	0	0	3	0	3	14	9	2684	2936	4188	4201	4507	1488
1711	41.1642	111.603996	257	2379	306	7189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	1036	1802	1628	1969	392
1124	40.873131	111.62941	725	4430	415	20024	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	479	3128	6231	3722	4156	2308
8	39.765099	111.453003	235	1819	215	4689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	309	791	510	1025	1661
343	40.741798	111.426003	463	8551	571	102219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13962	13264	12948	16255	18722	27068
194	40.607399	111.153	299	4767	350	14857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	1771	2925	2654	3355	3119
74	40.597198	110.904999	227	3739	276	11231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	816	2067	3312	1958	2777
511	40.510899	111.862	379	4443	394	13707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	1728	2390	2770	2590	3329
284	40.286098	111.723999	269	4629	252	15776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	1620	3028	3360	3812	3318
1672	40.901402	111.841003	744	3660	392	17758	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	165	1299	7147	3756	4471	920
670	40.799599	111.651001	368	4778	294	14168	25	7	1	1	7	0	3	2	1	2	5	0	0	2	0	1	0	8	33	16	2335	1779	2779	3142	3295	838
766	40.7985	111.669998	321	6300	334	22917	72	6	18	0	27	0	0	6	9	6	7	0	0	5	4	2	0	18	93	51	4413	5342	4075	4016	3586	1485
1205	40.824299	111.686996	390	5450	354	22217	145	21	21	11	46	5	14	5	10	13	1	4	1	17	21	2	6	53	191	99	1785	1927	4800	4980	5750	2975
567	40.282001	112.137001	274	7226	415	34588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4786	3417	4112	6199	7477	8597
1130	41.116001	111.387001	296	2092	221	5273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	829	1342	1081	1596	154
420	40.4911	111.780998	547	8206	524	77115	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8496	8202	12366	16186	15180	16685
882	40.856899	111.622002	556	8351	594	99217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16589	8445	17002	20999	15147	21035
885	40.9496	111.529999	426	1450	184	3865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	199	1422	1111	974	121
109	40.155998	111.398003	369	7332	421	25831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2661	2929	4454	4676	6240	4871
1155	40.573299	111.931999	305	5339	375	19171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	1987	4576	3236	3901	4370
958	40.812801	111.674004	300	4003	344	14809	105	14	26	2	10	4	5	4	41	14	3	3	2	6	16	0	3	34	172	52	1109	1017	3458	4625	3262	1338
57	40.12611	111.34609	233	5499	276	16741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3202	2624	2211	2279	3234	3191
1140	40.8148	111.689003	337	5042	392	22458	28	5	5	0	12	1	6	2	17	3	2	1	0	2	6	1	1	13	57	22	1685	2039	7181	4433	4488	2632
249	40.558575	111.318916	315	2933	257	9918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	843	1759	1927	2167	2950
1250	40.846298	111.670998	554	4948	441	34445	27	3	0	0	10	1	3	0	2	1	0	0	0	1	4	0	1	7	33	13	0	4941	6727	9984	5753	7040
585	40.262001	112.164001	284	5097	365	21358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	2986	3332	3430	5362	5349
1158	40.8214	111.683998	407	4250	366	12429	110	19	13	10	37	1	7	4	7	11	2	1	1	14	14	1	10	43	140	79	2322	1410	1609	1874	2396	2818
1074	40.804199	111.693001	522	7596	554	78840	38	4	6	1	6	0	5	1	4	3	0	0	0	4	3	0	0	7	51	17	12491	14630	11380	14559	18373	7407
120	40.157799	111.417	285	6034	388	22330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2114	2089	4041	4517	4646	4923
263	40.166801	111.750999	163	6256	331	22998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1169	2317	4463	5381	4636	5032
788	40.826709	111.643915	347	6412	381	27616	20	1	9	0	11	1	2	3	3	0	2	0	0	0	1	1	2	7	28	21	7240	5797	3692	4536	3794	2557
974	40.800201	111.688004	503	7658	521	71158	39	5	15	0	11	0	1	2	11	1	8	0	0	2	7	1	0	18	54	31	11131	6133	12629	19321	14063	7881
955	40.827728	111.658539	342	4818	333	15867	54	3	9	0	29	3	5	4	5	3	2	0	1	5	9	1	2	23	71	41	3210	3418	3306	2283	2893	757
1115	40.872898	111.628998	493	6808	490	57747	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	1819	4820	12988	10846	10342	16932
612	41.065498	111.369003	244	3160	267	7680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934	1113	1402	1408	2378	445
1710	40.931301	111.834	362	4891	369	16931	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	732	2281	3181	3061	4148	3528
784	40.928398	111.542	407	997	173	2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	100	976	412	614	94
855	40.835307	111.641695	366	4712	394	15806	3	2	2	0	2	0	4	1	1	0	1	0	0	0	2	0	0	3	9	6	1389	1880	4681	2921	3983	952
467	40.78706	111.547981	570	3239	392	16882	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	27	467	5209	2777	7318	1084
47	40.090801	111.365997	152	5270	299	14856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1777	2892	2530	2918	2012	2727
150	40.6022	111.028999	204	4106	363	15791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	840	2274	4096	3691	3989
701	40.889099	111.569	378	2100	213	7117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	159	1495	1631	2285	1038
1640	40.683998	112.002998	228	4636	296	13999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	1332	3333	3325	3321	1864
112	39.885399	111.672997	368	1713	239	5296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	602	900	1644	753	785
1486	40.835602	111.726997	464	7535	556	168253	35	3	9	1	7	1	5	3	7	4	1	0	0	1	7	2	1	13	54	20	2742	8230	52324	43297	56904	4756
1673	40.896702	111.847	457	5468	480	38472	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6878	4830	3246	6522	7243	9753
984	40.802799	111.685997	576	6012	382	30166	48	4	19	0	13	1	1	6	11	1	5	0	0	2	8	2	1	19	67	36	3592	3459	7658	6319	7203	1935
887	40.856899	111.623001	540	8530	642	146392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33128	16595	21104	27663	18479	29423
1264	40.826801	111.692001	327	5693	340	28953	86	16	13	4	35	6	6	3	8	5	2	2	1	7	17	3	3	39	110	68	2415	239	5736	7382	10718	2463
210	40.56706	111.24527	191	5435	333	17672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1577	2180	2545	3099	3657	4614
93	39.861	111.670998	352	1677	206	4391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	514	871	728	726	1103
1421	40.833698	111.710999	243	6771	366	27333	42	9	6	1	22	1	2	4	3	5	2	0	2	7	1	4	0	17	56	38	5138	4234	4684	4429	5624	3224
962	40.813202	111.674004	341	5534	391	20541	92	14	31	4	10	4	5	4	41	13	2	2	2	8	14	0	3	33	157	59	2197	1535	4162	5313	3906	3428
1107	40.873199	111.627998	431	5528	530	66514	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	635	3853	25279	11702	15156	9889
1648	40.847599	111.870003	341	7345	351	39984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5230	7022	9474	7198	8953	2107
451	40.262001	112.040459	278	4656	282	13159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934	1292	2884	2222	2728	3099
311	41.116901	110.959	92	4812	263	14387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2968	2483	2083	2584	3177	1092
147	40.392899	111.233002	311	2786	268	7449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	639	1545	1238	2159	1675
132	40.19278	111.392967	334	5246	418	19832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1609	1876	5034	3925	4607	2781
146	40.5383	111.086998	165	4436	296	11871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903	1383	2944	2194	2463	1984
1396	40.818119	111.720207	219	5518	329	26526	51	1	2	1	10	2	4	5	4	1	0	1	0	1	3	2	0	8	66	14	1604	1932	8652	5277	5191	3870
1410	40.804798	111.737	228	7011	422	32240	4	0	1	0	0	0	0	1	0	0	2	0	0	0	0	2	0	4	5	1	4500	4844	3394	3748	5229	10525
280	40.6474	111.344002	259	3871	262	12325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	1182	2490	3164	3226	1918
675	40.756695	111.695107	375	727	326	8827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677	2901	2523	2726
1412	40.806198	111.736	303	5787	311	15866	4	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	4	5	0	2293	2539	2453	3409	2545	2627
111	40.4142	111.143997	148	2980	255	9092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	535	2363	1737	1795	2434
1255	40.843498	111.674004	543	7366	491	66771	34	4	1	0	13	1	5	3	6	5	1	0	0	4	4	0	1	11	53	18	9532	5867	8357	12719	9966	20330
191	39.900501	111.849998	323	1670	194	4943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	376	659	1173	1625	880
